x,y,z
-144,89,-3.1691
-144,88,-3.1378
-144,87,-3.1066
-144,86,-3.0754
-144,85,-3.0442
-144,84,-3.0129
-144,83,-2.9817
-144,82,-2.9505
-144,81,-2.9192
-144,80,-2.888
-144,79,-2.8568
-144,78,-2.8256
-144,77,-2.7943
-144,76,-2.7631
-144,75,-2.7319
-144,74,-2.7006
-144,73,-2.6694
-144,72,-2.6382
-144,71,-2.607
-144,70,-2.5757
-144,69,-2.5445
-144,68,-2.5133
-144,67,-2.482
-144,66,-2.4508
-144,65,-2.4196
-144,64,-2.3884
-144,63,-2.3571
-144,62,-2.3259
-144,61,-2.2947
-144,60,-2.2634
-144,59,-2.2322
-144,58,-2.201
-144,57,-2.1698
-144,56,-2.1385
-144,55,-2.1073
-144,54,-2.0761
-144,53,-2.0448
-144,52,-2.0136
-144,51,-2.0001
-144,50,-2.0001
-144,49,-2.0001
-144,48,-2.0001
-144,47,-2.0001
-144,46,-2.0001
-144,45,-2.0001
-144,44,-2.0001
-144,43,-2.0001
-144,42,-2.0001
-144,41,-2.0001
-144,40,-1.1046
-144,39,0.0065107
-144,38,1.1683
-144,37,2.3879
-144,36,2.9999
-144,35,2.9999
-144,34,2.9999
-144,33,2.9999
-144,32,2.9999
-144,31,2.9999
-144,30,2.9999
-144,29,2.9999
-144,28,2.9999
-144,27,2.9999
-144,26,2.9999
-144,25,2.9999
-144,24,2.9999
-144,23,2.9999
-144,22,2.9999
-144,21,2.9999
-144,20,2.9999
-144,19,2.9999
-144,18,2.9999
-144,17,2.9999
-144,16,2.9999
-144,15,2.9999
-144,14,2.9999
-144,13,2.9999
-144,12,2.9999
-144,11,2.1725
-144,10,0.50583
-144,9,-1.1608
-144,8,-2.0001
-144,7,-2.0001
-144,6,-2.0001
-144,5,-2.0001
-144,4,-2.0001
-144,3,-2.0001
-144,2,-2.0001
-144,1,-2.0001
-144,0,-2.0001
-143,200,-29.868
-143,199,-29.529
-143,198,-29.19
-143,197,-28.851
-143,196,-28.511
-143,195,-28.147
-143,194,-27.74
-143,193,-27.333
-143,192,-26.925
-143,191,-26.518
-143,190,-26.111
-143,189,-25.703
-143,188,-25.296
-143,187,-24.893
-143,186,-24.503
-143,185,-24.068
-143,184,-23.598
-143,183,-23.125
-143,182,-22.635
-143,181,-22.145
-143,180,-21.655
-143,179,-21.165
-143,178,-20.674
-143,177,-20.184
-143,176,-19.484
-143,175,-18.657
-143,174,-17.952
-143,173,-17.437
-143,172,-16.923
-143,171,-16.306
-143,170,-15.657
-143,169,-15.007
-143,168,-14.851
-143,167,-14.129
-143,166,-13.407
-143,165,-12.685
-143,164,-11.856
-143,163,-10.467
-143,162,-10
-143,161,-10
-143,160,-9.8816
-143,159,-9.1496
-143,158,-8.3577
-143,157,-7.5659
-143,156,-6.774
-143,155,-5.9821
-143,154,-5.1903
-143,153,-5.0001
-143,152,-4.8777
-143,151,-4.7023
-143,150,-4.6052
-143,149,-4.5381
-143,148,-4.4641
-143,147,-4.349
-143,146,-4.2339
-143,145,-4.1187
-143,144,-4.0036
-143,143,-4.0001
-143,142,-4.0001
-143,141,-4.0001
-143,140,-4.0001
-143,139,-4.0001
-143,138,-4.0001
-143,137,-4.0001
-143,136,-4.0001
-143,135,-4.0001
-143,134,-4.0001
-143,133,-4.0001
-143,132,-4.0001
-143,131,-4.0001
-143,130,-3.829
-143,129,-3.6074
-143,128,-3.4997
-143,127,-3.5542
-143,126,-3.6088
-143,125,-3.739
-143,124,-3.8977
-143,123,-3.573
-143,122,-3.8617
-143,121,-3.8601
-143,120,-3.846
-143,119,-3.9072
-143,118,-3.8461
-143,117,-3.8461
-143,116,-3.8461
-143,115,-3.8461
-143,114,-3.8461
-143,113,-3.8461
-143,112,-3.8461
-143,111,-3.8368
-143,110,-3.8056
-143,109,-3.7743
-143,108,-3.7431
-143,107,-3.7119
-143,106,-3.6806
-143,105,-3.6494
-143,104,-3.6182
-143,103,-3.587
-143,102,-3.5557
-143,101,-3.5245
-143,100,-3.4933
-143,99,-3.462
-143,98,-3.4308
-143,97,-3.3996
-143,96,-3.3684
-143,95,-3.3371
-143,94,-3.3059
-143,93,-3.2747
-143,92,-3.2434
-143,91,-3.2122
-143,90,-3.181
-143,89,-3.1498
-143,88,-3.1185
-143,87,-3.0873
-143,86,-3.0561
-143,85,-3.0248
-143,84,-2.9936
-143,83,-2.9624
-143,82,-2.9312
-143,81,-2.8999
-143,80,-2.8687
-143,79,-2.8375
-143,78,-2.8062
-143,77,-2.775
-143,76,-2.7438
-143,75,-2.7126
-143,74,-2.6813
-143,73,-2.6501
-143,72,-2.6189
-143,71,-2.5876
-143,70,-2.5564
-143,69,-2.5252
-143,68,-2.494
-143,67,-2.4627
-143,66,-2.4315
-143,65,-2.4003
-143,64,-2.369
-143,63,-2.3378
-143,62,-2.3066
-143,61,-2.2754
-143,60,-2.2441
-143,59,-2.2129
-143,58,-2.1817
-143,57,-2.1505
-143,56,-2.1192
-143,55,-2.088
-143,54,-2.0568
-143,53,-2.0255
-143,52,-2.0001
-143,51,-2.0001
-143,50,-2.0001
-143,49,-2.0001
-143,48,-2.0001
-143,47,-2.0001
-143,46,-2.0001
-143,45,-2.0001
-143,44,-2.0001
-143,43,-2.0001
-143,42,-2.0001
-143,41,-2.0001
-143,40,-2.0001
-143,39,-1.549
-143,38,-0.41702
-143,37,0.81465
-143,36,1.9054
-143,35,2.7132
-143,34,2.9999
-143,33,2.9999
-143,32,2.9999
-143,31,2.9999
-143,30,2.9999
-143,29,2.9999
-143,28,2.9999
-143,27,2.9999
-143,26,2.9999
-143,25,2.9999
-143,24,2.9999
-143,23,2.9999
-143,22,2.9999
-143,21,2.9999
-143,20,2.9999
-143,19,2.9999
-143,18,2.9999
-143,17,2.9999
-143,16,2.9999
-143,15,2.9999
-143,14,2.9999
-143,13,2.9999
-143,12,2.9999
-143,11,2.1725
-143,10,0.50583
-143,9,-1.1608
-143,8,-2.0001
-143,7,-2.0001
-143,6,-2.0001
-143,5,-2.0001
-143,4,-2.0001
-143,3,-2.0001
-143,2,-2.0001
-143,1,-2.0001
-143,0,-2.0001
-142,200,-30.063
-142,199,-29.727
-142,198,-29.388
-142,197,-29.049
-142,196,-28.697
-142,195,-28.29
-142,194,-27.882
-142,193,-27.475
-142,192,-27.068
-142,191,-26.66
-142,190,-26.253
-142,189,-25.846
-142,188,-25.438
-142,187,-25.031
-142,186,-24.563
-142,185,-24.073
-142,184,-23.583
-142,183,-23.093
-142,182,-22.602
-142,181,-22.112
-142,180,-21.622
-142,179,-21.132
-142,178,-20.642
-142,177,-20.151
-142,176,-19.429
-142,175,-18.602
-142,174,-17.775
-142,173,-17.04
-142,172,-16.525
-142,171,-16.011
-142,170,-15.496
-142,169,-14.977
-142,168,-14.255
-142,167,-13.533
-142,166,-12.811
-142,165,-12.089
-142,164,-11.367
-142,163,-10.245
-142,162,-10
-142,161,-9.8369
-142,160,-9.4599
-142,159,-8.8974
-142,158,-8.1315
-142,157,-7.3396
-142,156,-6.5478
-142,155,-5.7559
-142,154,-5.0001
-142,153,-5.0001
-142,152,-5.0001
-142,151,-4.8543
-142,150,-4.7663
-142,149,-4.6767
-142,148,-4.5616
-142,147,-4.4464
-142,146,-4.3313
-142,145,-4.2162
-142,144,-4.1011
-142,143,-4.0001
-142,142,-4.0001
-142,141,-4.0001
-142,140,-4.0001
-142,139,-4.0001
-142,138,-4.0001
-142,137,-4.0001
-142,136,-4.0001
-142,135,-4.0001
-142,134,-4.0001
-142,133,-4.0001
-142,132,-4.0001
-142,131,-4.0001
-142,130,-3.8633
-142,129,-3.6417
-142,128,-3.42
-142,127,-3.3797
-142,126,-3.4342
-142,125,-3.6078
-142,124,-3.9893
-142,123,-3.7628
-142,122,-3.8916
-142,121,-3.7075
-142,120,-3.5235
-142,119,-3.6648
-142,118,-3.8373
-142,117,-3.9828
-142,116,-3.9736
-142,115,-3.9424
-142,114,-3.9112
-142,113,-3.8799
-142,112,-3.8487
-142,111,-3.8175
-142,110,-3.7862
-142,109,-3.755
-142,108,-3.7238
-142,107,-3.6926
-142,106,-3.6613
-142,105,-3.6301
-142,104,-3.5989
-142,103,-3.5676
-142,102,-3.5364
-142,101,-3.5052
-142,100,-3.474
-142,99,-3.4427
-142,98,-3.4115
-142,97,-3.3803
-142,96,-3.349
-142,95,-3.3178
-142,94,-3.2866
-142,93,-3.2554
-142,92,-3.2241
-142,91,-3.1929
-142,90,-3.1617
-142,89,-3.1305
-142,88,-3.0992
-142,87,-3.068
-142,86,-3.0368
-142,85,-3.0055
-142,84,-2.9743
-142,83,-2.9431
-142,82,-2.9119
-142,81,-2.8806
-142,80,-2.8494
-142,79,-2.8182
-142,78,-2.7869
-142,77,-2.7557
-142,76,-2.7245
-142,75,-2.6933
-142,74,-2.662
-142,73,-2.6308
-142,72,-2.5996
-142,71,-2.5683
-142,70,-2.5371
-142,69,-2.5059
-142,68,-2.4747
-142,67,-2.4434
-142,66,-2.4122
-142,65,-2.381
-142,64,-2.3497
-142,63,-2.3185
-142,62,-2.2873
-142,61,-2.2561
-142,60,-2.2248
-142,59,-2.1936
-142,58,-2.1624
-142,57,-2.1311
-142,56,-2.0999
-142,55,-2.0687
-142,54,-2.0375
-142,53,-2.0062
-142,52,-2.0001
-142,51,-2.0001
-142,50,-2.0001
-142,49,-2.0001
-142,48,-2.0001
-142,47,-2.0001
-142,46,-2.0001
-142,45,-2.0001
-142,44,-2.0001
-142,43,-2.0001
-142,42,-2.0001
-142,41,-2.0001
-142,40,-2.0001
-142,39,-2.0001
-142,38,-1.9935
-142,37,-0.66682
-142,36,0.37071
-142,35,1.8076
-142,34,2.9999
-142,33,2.9999
-142,32,2.9999
-142,31,2.9999
-142,30,2.9999
-142,29,2.9999
-142,28,2.9999
-142,27,2.9999
-142,26,2.9999
-142,25,2.9999
-142,24,2.9999
-142,23,2.9999
-142,22,2.9999
-142,21,2.9999
-142,20,2.9999
-142,19,2.9999
-142,18,2.9999
-142,17,2.9999
-142,16,2.9999
-142,15,2.9999
-142,14,2.9999
-142,13,2.9999
-142,12,2.9999
-142,11,2.1725
-142,10,0.50583
-142,9,-1.1608
-142,8,-2.0001
-142,7,-2.0001
-142,6,-2.0001
-142,5,-2.0001
-142,4,-2.0001
-142,3,-2.0001
-142,2,-2.0001
-142,1,-2.0001
-142,0,-2.0001
-141,200,-30.25
-141,199,-29.926
-141,198,-29.587
-141,197,-29.247
-141,196,-28.84
-141,195,-28.432
-141,194,-28.025
-141,193,-27.618
-141,192,-27.21
-141,191,-26.801
-141,190,-26.377
-141,189,-25.954
-141,188,-25.53
-141,187,-25.106
-141,186,-24.592
-141,185,-24.047
-141,184,-23.55
-141,183,-23.06
-141,182,-22.57
-141,181,-22.08
-141,180,-21.589
-141,179,-21.099
-141,178,-20.609
-141,177,-20.119
-141,176,-19.373
-141,175,-18.546
-141,174,-17.72
-141,173,-16.893
-141,172,-16.128
-141,171,-15.613
-141,170,-15.099
-141,169,-14.445
-141,168,-13.758
-141,167,-13.017
-141,166,-12.272
-141,165,-11.528
-141,164,-10.783
-141,163,-10.022
-141,162,-9.6673
-141,161,-9.2903
-141,160,-8.9134
-141,159,-8.4108
-141,158,-7.8142
-141,157,-7.1134
-141,156,-6.3215
-141,155,-5.5297
-141,154,-5.0001
-141,153,-5.0001
-141,152,-5.0001
-141,151,-5.0001
-141,150,-4.8893
-141,149,-4.7742
-141,148,-4.659
-141,147,-4.5439
-141,146,-4.4288
-141,145,-4.3137
-141,144,-4.1985
-141,143,-4.0834
-141,142,-4.0001
-141,141,-4.0001
-141,140,-4.0001
-141,139,-4.0001
-141,138,-4.0001
-141,137,-4.0001
-141,136,-4.0001
-141,135,-4.0001
-141,134,-4.0001
-141,133,-4.0001
-141,132,-4.0001
-141,131,-4.0001
-141,130,-3.8976
-141,129,-3.676
-141,128,-3.4543
-141,127,-3.2327
-141,126,-3.2596
-141,125,-3.4766
-141,124,-3.8581
-141,123,-3.923
-141,122,-3.739
-141,121,-3.5549
-141,120,-3.3709
-141,119,-3.311
-141,118,-3.4836
-141,117,-3.8664
-141,116,-3.8926
-141,115,-3.8871
-141,114,-3.8816
-141,113,-3.8585
-141,112,-3.8287
-141,111,-3.7982
-141,110,-3.7669
-141,109,-3.7357
-141,108,-3.7045
-141,107,-3.6733
-141,106,-3.642
-141,105,-3.6108
-141,104,-3.5796
-141,103,-3.5483
-141,102,-3.5171
-141,101,-3.4859
-141,100,-3.4547
-141,99,-3.4234
-141,98,-3.3922
-141,97,-3.361
-141,96,-3.3297
-141,95,-3.2985
-141,94,-3.2673
-141,93,-3.2361
-141,92,-3.2048
-141,91,-3.1736
-141,90,-3.1424
-141,89,-3.1111
-141,88,-3.0799
-141,87,-3.0487
-141,86,-3.0175
-141,85,-2.9862
-141,84,-2.955
-141,83,-2.9238
-141,82,-2.8925
-141,81,-2.8613
-141,80,-2.8301
-141,79,-2.7989
-141,78,-2.7676
-141,77,-2.7364
-141,76,-2.7052
-141,75,-2.6739
-141,74,-2.6427
-141,73,-2.6115
-141,72,-2.5803
-141,71,-2.549
-141,70,-2.5178
-141,69,-2.4866
-141,68,-2.4553
-141,67,-2.4241
-141,66,-2.3929
-141,65,-2.3617
-141,64,-2.3304
-141,63,-2.2992
-141,62,-2.268
-141,61,-2.2367
-141,60,-2.2055
-141,59,-2.1743
-141,58,-2.1431
-141,57,-2.1118
-141,56,-2.0806
-141,55,-2.0494
-141,54,-2.0182
-141,53,-2.0001
-141,52,-2.0001
-141,51,-2.0001
-141,50,-2.0001
-141,49,-2.0001
-141,48,-2.0001
-141,47,-2.0001
-141,46,-2.0001
-141,45,-2.0001
-141,44,-2.0001
-141,43,-2.0001
-141,42,-2.0001
-141,41,-2.0001
-141,40,-2.0001
-141,39,-2.0001
-141,38,-2.0001
-141,37,-2.0001
-141,36,-0.47004
-141,35,1.6992
-141,34,2.9999
-141,33,2.9999
-141,32,2.9999
-141,31,2.9999
-141,30,2.9999
-141,29,2.9999
-141,28,2.9999
-141,27,2.9999
-141,26,2.9999
-141,25,2.9999
-141,24,2.9999
-141,23,2.9999
-141,22,2.9999
-141,21,2.9999
-141,20,2.9999
-141,19,2.9999
-141,18,2.9999
-141,17,2.9999
-141,16,2.9999
-141,15,2.9999
-141,14,2.9999
-141,13,2.9999
-141,12,2.9999
-141,11,2.1725
-141,10,0.50583
-141,9,-1.1608
-141,8,-2.0001
-141,7,-2.0001
-141,6,-2.0001
-141,5,-2.0001
-141,4,-2.0001
-141,3,-2.0001
-141,2,-2.0001
-141,1,-2.0001
-141,0,-2.0001
-140,200,-30.437
-140,199,-30.117
-140,198,-29.785
-140,197,-29.39
-140,196,-28.982
-140,195,-28.564
-140,194,-28.14
-140,193,-27.716
-140,192,-27.292
-140,191,-26.868
-140,190,-26.444
-140,189,-26.02
-140,188,-25.597
-140,187,-25.173
-140,186,-24.677
-140,185,-24.133
-140,184,-23.589
-140,183,-23.045
-140,182,-22.537
-140,181,-22.047
-140,180,-21.557
-140,179,-21.066
-140,178,-20.576
-140,177,-20.086
-140,176,-19.318
-140,175,-18.491
-140,174,-17.664
-140,173,-16.838
-140,172,-16.011
-140,171,-15.215
-140,170,-14.601
-140,169,-13.914
-140,168,-13.228
-140,167,-12.541
-140,166,-11.814
-140,165,-11.07
-140,164,-10.325
-140,163,-9.6495
-140,162,-9.1207
-140,161,-8.7438
-140,160,-8.3668
-140,159,-7.9241
-140,158,-7.3276
-140,157,-6.731
-140,156,-6.0953
-140,155,-5.3034
-140,154,-5.0001
-140,153,-5.0001
-140,152,-5.0001
-140,151,-4.9805
-140,150,-4.9217
-140,149,-4.8629
-140,148,-4.7565
-140,147,-4.6414
-140,146,-4.5262
-140,145,-4.4111
-140,144,-4.296
-140,143,-4.1809
-140,142,-4.0658
-140,141,-4.0001
-140,140,-4.0001
-140,139,-4.0001
-140,138,-4.0001
-140,137,-4.0001
-140,136,-4.0001
-140,135,-4.0001
-140,134,-4.0001
-140,133,-4.0001
-140,132,-4.0001
-140,131,-4.0001
-140,130,-3.9319
-140,129,-3.7102
-140,128,-3.4886
-140,127,-3.267
-140,126,-3.085
-140,125,-3.3454
-140,124,-3.7014
-140,123,-3.8252
-140,122,-3.6285
-140,121,-3.4318
-140,120,-3.2352
-140,119,-3.0385
-140,118,-3.3401
-140,117,-3.7696
-140,116,-3.7813
-140,115,-3.7758
-140,114,-3.7703
-140,113,-3.7648
-140,112,-3.7593
-140,111,-3.7538
-140,110,-3.7452
-140,109,-3.7124
-140,108,-3.6814
-140,107,-3.652
-140,106,-3.6225
-140,105,-3.5915
-140,104,-3.5603
-140,103,-3.529
-140,102,-3.4978
-140,101,-3.4666
-140,100,-3.4353
-140,99,-3.4041
-140,98,-3.3729
-140,97,-3.3417
-140,96,-3.3104
-140,95,-3.2792
-140,94,-3.248
-140,93,-3.2167
-140,92,-3.1855
-140,91,-3.1543
-140,90,-3.1231
-140,89,-3.0918
-140,88,-3.0606
-140,87,-3.0294
-140,86,-2.9982
-140,85,-2.9669
-140,84,-2.9357
-140,83,-2.9045
-140,82,-2.8732
-140,81,-2.842
-140,80,-2.8108
-140,79,-2.7796
-140,78,-2.7483
-140,77,-2.7171
-140,76,-2.6859
-140,75,-2.6546
-140,74,-2.6234
-140,73,-2.5922
-140,72,-2.561
-140,71,-2.5297
-140,70,-2.4985
-140,69,-2.4673
-140,68,-2.436
-140,67,-2.4048
-140,66,-2.3736
-140,65,-2.3424
-140,64,-2.3111
-140,63,-2.2799
-140,62,-2.2487
-140,61,-2.2174
-140,60,-2.1862
-140,59,-2.155
-140,58,-2.1238
-140,57,-2.0925
-140,56,-2.0613
-140,55,-2.0301
-140,54,-2.0001
-140,53,-2.0001
-140,52,-2.0001
-140,51,-2.0001
-140,50,-2.0001
-140,49,-2.0001
-140,48,-2.0001
-140,47,-2.0001
-140,46,-2.0001
-140,45,-2.0001
-140,44,-2.0001
-140,43,-2.0001
-140,42,-2.0001
-140,41,-2.0001
-140,40,-2.0001
-140,39,-2.0001
-140,38,-2.0001
-140,37,-2.0001
-140,36,-0.39609
-140,35,1.5907
-140,34,2.9999
-140,33,2.9999
-140,32,2.9999
-140,31,2.9999
-140,30,2.9999
-140,29,2.9999
-140,28,2.9999
-140,27,2.9999
-140,26,2.9999
-140,25,2.9999
-140,24,2.9999
-140,23,2.9999
-140,22,2.9999
-140,21,2.9999
-140,20,2.9999
-140,19,2.9999
-140,18,2.9999
-140,17,2.9999
-140,16,2.9999
-140,15,2.9999
-140,14,2.9999
-140,13,2.9999
-140,12,2.9999
-140,11,2.1725
-140,10,0.50583
-140,9,-1.1608
-140,8,-2.0001
-140,7,-2.0001
-140,6,-2.0001
-140,5,-2.0001
-140,4,-2.0001
-140,3,-2.0001
-140,2,-2.0001
-140,1,-2.0001
-140,0,-2.0001
-139,200,-30.626
-139,199,-30.314
-139,198,-29.981
-139,197,-29.498
-139,196,-29.055
-139,195,-28.631
-139,194,-28.207
-139,193,-27.783
-139,192,-27.359
-139,191,-26.935
-139,190,-26.511
-139,189,-26.087
-139,188,-25.663
-139,187,-25.24
-139,186,-24.763
-139,185,-24.219
-139,184,-23.675
-139,183,-23.131
-139,182,-22.587
-139,181,-22.043
-139,180,-21.524
-139,179,-21.034
-139,178,-20.544
-139,177,-20.053
-139,176,-19.263
-139,175,-18.436
-139,174,-17.609
-139,173,-16.782
-139,172,-16.006
-139,171,-15.246
-139,170,-14.433
-139,169,-13.596
-139,168,-12.758
-139,167,-12.01
-139,166,-11.324
-139,165,-10.611
-139,164,-9.8887
-139,163,-9.2667
-139,162,-8.6447
-139,161,-8.1972
-139,160,-7.8203
-139,159,-7.4375
-139,158,-6.8409
-139,157,-6.2444
-139,156,-5.6478
-139,155,-5.0513
-139,154,-5.0001
-139,153,-5.0001
-139,152,-5.0001
-139,151,-4.9527
-139,150,-4.8938
-139,149,-4.835
-139,148,-4.7762
-139,147,-4.7174
-139,146,-4.6237
-139,145,-4.5086
-139,144,-4.3935
-139,143,-4.2783
-139,142,-4.1632
-139,141,-4.0481
-139,140,-4.0001
-139,139,-4.0001
-139,138,-4.0001
-139,137,-4.0001
-139,136,-4.0001
-139,135,-4.0001
-139,134,-4.0001
-139,133,-4.0001
-139,132,-4.0001
-139,131,-4.0001
-139,130,-3.9661
-139,129,-3.7445
-139,128,-3.5229
-139,127,-3.3013
-139,126,-3.0172
-139,125,-3.1724
-139,124,-3.5229
-139,123,-3.748
-139,122,-3.5513
-139,121,-3.3546
-139,120,-3.1579
-139,119,-3.0001
-139,118,-3.2433
-139,117,-3.6728
-139,116,-3.67
-139,115,-3.6645
-139,114,-3.659
-139,113,-3.6535
-139,112,-3.648
-139,111,-3.6425
-139,110,-3.637
-139,109,-3.6315
-139,108,-3.626
-139,107,-3.6205
-139,106,-3.599
-139,105,-3.5663
-139,104,-3.5342
-139,103,-3.5047
-139,102,-3.4753
-139,101,-3.4458
-139,100,-3.416
-139,99,-3.3848
-139,98,-3.3536
-139,97,-3.3224
-139,96,-3.2911
-139,95,-3.2599
-139,94,-3.2287
-139,93,-3.1974
-139,92,-3.1662
-139,91,-3.135
-139,90,-3.1038
-139,89,-3.0725
-139,88,-3.0413
-139,87,-3.0101
-139,86,-2.9788
-139,85,-2.9476
-139,84,-2.9164
-139,83,-2.8852
-139,82,-2.8539
-139,81,-2.8227
-139,80,-2.7915
-139,79,-2.7602
-139,78,-2.729
-139,77,-2.6978
-139,76,-2.6666
-139,75,-2.6353
-139,74,-2.6041
-139,73,-2.5729
-139,72,-2.5416
-139,71,-2.5104
-139,70,-2.4792
-139,69,-2.448
-139,68,-2.4167
-139,67,-2.3855
-139,66,-2.3543
-139,65,-2.323
-139,64,-2.2918
-139,63,-2.2606
-139,62,-2.2294
-139,61,-2.1981
-139,60,-2.1669
-139,59,-2.1357
-139,58,-2.1045
-139,57,-2.0732
-139,56,-2.042
-139,55,-2.0108
-139,54,-2.0001
-139,53,-2.0001
-139,52,-2.0001
-139,51,-2.0001
-139,50,-2.0001
-139,49,-2.0001
-139,48,-2.0001
-139,47,-2.0001
-139,46,-2.0001
-139,45,-2.0001
-139,44,-2.0001
-139,43,-2.0001
-139,42,-2.0001
-139,41,-2.0001
-139,40,-2.0001
-139,39,-2.0001
-139,38,-2.0001
-139,37,-1.4653
-139,36,0.16995
-139,35,1.8052
-139,34,2.9999
-139,33,2.9999
-139,32,2.9999
-139,31,2.9999
-139,30,2.9999
-139,29,2.9999
-139,28,2.9999
-139,27,2.9999
-139,26,2.9999
-139,25,2.9999
-139,24,2.9999
-139,23,2.9999
-139,22,2.9999
-139,21,2.9999
-139,20,2.9999
-139,19,2.9999
-139,18,2.9999
-139,17,2.9999
-139,16,2.9999
-139,15,2.9999
-139,14,2.9999
-139,13,2.9999
-139,12,2.9999
-139,11,2.1725
-139,10,0.50583
-139,9,-1.1608
-139,8,-2.0001
-139,7,-2.0001
-139,6,-2.0001
-139,5,-2.0001
-139,4,-2.0001
-139,3,-2.0001
-139,2,-2.0001
-139,1,-2.0001
-139,0,-2.0001
-138,200,-30.849
-138,199,-30.537
-138,198,-30.195
-138,197,-29.792
-138,196,-29.309
-138,195,-28.826
-138,194,-28.343
-138,193,-27.86
-138,192,-27.426
-138,191,-27.002
-138,190,-26.578
-138,189,-26.154
-138,188,-25.73
-138,187,-25.306
-138,186,-24.849
-138,185,-24.305
-138,184,-23.761
-138,183,-23.217
-138,182,-22.673
-138,181,-22.129
-138,180,-21.585
-138,179,-21.041
-138,178,-20.511
-138,177,-20.021
-138,176,-19.208
-138,175,-18.411
-138,174,-17.651
-138,173,-16.892
-138,172,-16.132
-138,171,-15.373
-138,170,-14.573
-138,169,-13.735
-138,168,-12.897
-138,167,-12.059
-138,166,-11.221
-138,165,-10.44
-138,164,-9.5059
-138,163,-8.8839
-138,162,-8.2619
-138,161,-7.6669
-138,160,-7.2737
-138,159,-6.8968
-138,158,-6.3543
-138,157,-5.7577
-138,156,-5.1612
-138,155,-5.0001
-138,154,-5.0001
-138,153,-5.0001
-138,152,-4.9775
-138,151,-4.9107
-138,150,-4.8572
-138,149,-4.8036
-138,148,-4.7484
-138,147,-4.6896
-138,146,-4.6308
-138,145,-4.5719
-138,144,-4.4909
-138,143,-4.3758
-138,142,-4.2607
-138,141,-4.1456
-138,140,-4.0304
-138,139,-4.0001
-138,138,-4.0001
-138,137,-4.0001
-138,136,-4.0001
-138,135,-4.0001
-138,134,-4.0001
-138,133,-4.0001
-138,132,-4.0001
-138,131,-4.0001
-138,130,-4.0001
-138,129,-3.7264
-138,128,-3.4361
-138,127,-3.1458
-138,126,-3.0001
-138,125,-3.0001
-138,124,-3.3443
-138,123,-3.6708
-138,122,-3.4741
-138,121,-3.2774
-138,120,-3.0807
-138,119,-3.0001
-138,118,-3.1465
-138,117,-3.5642
-138,116,-3.5587
-138,115,-3.5532
-138,114,-3.5477
-138,113,-3.5422
-138,112,-3.5367
-138,111,-3.5312
-138,110,-3.5257
-138,109,-3.5202
-138,108,-3.5147
-138,107,-3.5092
-138,106,-3.5037
-138,105,-3.4982
-138,104,-3.4927
-138,103,-3.4857
-138,102,-3.4529
-138,101,-3.4201
-138,100,-3.3874
-138,99,-3.3574
-138,98,-3.328
-138,97,-3.2985
-138,96,-3.2691
-138,95,-3.2396
-138,94,-3.2094
-138,93,-3.1781
-138,92,-3.1469
-138,91,-3.1157
-138,90,-3.0845
-138,89,-3.0532
-138,88,-3.022
-138,87,-2.9908
-138,86,-2.9595
-138,85,-2.9283
-138,84,-2.8971
-138,83,-2.8659
-138,82,-2.8346
-138,81,-2.8034
-138,80,-2.7722
-138,79,-2.7409
-138,78,-2.7097
-138,77,-2.6785
-138,76,-2.6473
-138,75,-2.616
-138,74,-2.5848
-138,73,-2.5536
-138,72,-2.5223
-138,71,-2.4911
-138,70,-2.4599
-138,69,-2.4287
-138,68,-2.3974
-138,67,-2.3662
-138,66,-2.335
-138,65,-2.3037
-138,64,-2.2725
-138,63,-2.2413
-138,62,-2.2101
-138,61,-2.1788
-138,60,-2.1476
-138,59,-2.1164
-138,58,-2.0851
-138,57,-2.0539
-138,56,-2.0227
-138,55,-2.0001
-138,54,-2.0001
-138,53,-2.0001
-138,52,-2.0001
-138,51,-2.0001
-138,50,-2.0001
-138,49,-2.0001
-138,48,-2.0001
-138,47,-2.0001
-138,46,-2.0001
-138,45,-2.0001
-138,44,-2.0001
-138,43,-2.0001
-138,42,-2.0001
-138,41,-2.0001
-138,40,-2.0001
-138,39,-2.0001
-138,38,-1.8791
-138,37,-0.69577
-138,36,1.0634
-138,35,2.8225
-138,34,2.9999
-138,33,2.9999
-138,32,2.9999
-138,31,2.9999
-138,30,2.9999
-138,29,2.9999
-138,28,2.9999
-138,27,2.9999
-138,26,2.9999
-138,25,2.9999
-138,24,2.9999
-138,23,2.9999
-138,22,2.9999
-138,21,2.9999
-138,20,2.9999
-138,19,2.9999
-138,18,2.9999
-138,17,2.9999
-138,16,2.9999
-138,15,2.9999
-138,14,2.9999
-138,13,2.9999
-138,12,2.9999
-138,11,2.1725
-138,10,0.50583
-138,9,-1.1608
-138,8,-2.0001
-138,7,-2.0001
-138,6,-2.0001
-138,5,-2.0001
-138,4,-2.0001
-138,3,-2.0001
-138,2,-2.0001
-138,1,-2.0001
-138,0,-2.0001
